row_id,publishers
338760,Tesla Games
239472,Plaid Hat Games
239472,ADC Blackfire Entertainment
239472,Corax Games
239472,Rebel Sp. z o.o.
47185,Fantasy Flight Games
47185,Edge Entertainment
47185,Galakta
47185,Heidelberger Spieleverlag
47185,Nexus Editrice
47185,Stratelibri
47185,Wargames Club Publishing
116998,Alderac Entertainment Group
116998,Pegasus Spiele
116998,Wargames Club Publishing
218121,Alley Cat Games
218121,Kobold Spieleverlag
218121,Maldito Games
218121,Super Meeple
31563,Fantasy Flight Games
31563,Devir
31563,Edge Entertainment
31563,Giochi Uniti
31563,Hobby Japan
31563,KOSMOS
31563,Nexus Editrice
256570,Pegasus Spiele
256570,999 Games
256570,Ediciones MasQueOca
256570,Hobby Japan
256570,Matagot
256570,Playfun Games
359970,1 More Time Games
359970,ADC Blackfire Entertainment
359970,Choo Choo Games
359970,Galápagos Jogos
359970,Game Harbor
359970,GémKlub Kft.
359970,GoKids 玩樂小子
359970,Hobby Japan
359970,Korea Boardgames
359970,Lord of Boards
359970,Rebel Sp. z o.o.
359970,Tower Tactic Games
359970,Z-Man Games
201825,Renegade Game Studios
201825,2 Pionki
201825,Banana Games
201825,Devir
201825,Galápagos Jogos
201825,Lavka Games
201825,Origames
201825,Portal Games
201825,Raven Distribution
201825,Rexhry
201825,Schwerkraft-Verlag
294612,Space Cowboys
294612,Hobby Japan
294612,Korea Boardgames
198830,Galakta
198830,Gamelyn Games
231218,(Web published)
231218,Boardgame Mall
231218,CrowD Games
231218,GateOnGames
231218,Melmac Games
231218,Side Room Games
231218,TGG Games
231218,Treetato Studio
271319,alea
271319,Ravensburger AG
271319,Broadway Toys LTD
434367,CrowD Games
434367,Boardgame Atelier
434367,Cranio Creations
434367,Czacha Games
434367,Grok Games
434367,HIT Games
434367,Maldito Games
3307,Queen Games
254386,Forbidden Games
254386,Arrakis Games
254386,Pendragon Game Studio
254386,Piatnik
254386,Tavern Games
161417,Asmadi Games
161417,999 Games
161417,Albi
161417,Bureau de Juegos
161417,Buró
161417,Cranio Creations
161417,Group SNE
161417,Hobby World
161417,Lucrum Games
161417,MINDOK
161417,MTS Games
161417,Nuts! Publishing
161417,PaperGames (III)
161417,Tranjis Games
249277,MeepleBR
249277,Board Game Rookie
249277,CMON Global Limited
249277,GémKlub Kft.
249277,Geronimo Games
249277,Giant Roc
249277,Glyptodon
249277,Hobby Japan
249277,Lucrum Games
249277,Maldito Games
249277,Midnight Jungle
249277,MUNDUS
249277,Niza Gams
249277,Portal Games
249277,Super Meeple
249277,TLAMA games
249277,uplay.it edizioni
285984,Repos Production
285984,GémKlub Kft.
285984,Rebel Sp. z o.o.
156943,Hans im Glück
156943,Arclight Games
156943,Filosofia Éditions
156943,"Swan Panasia Co., Ltd."
156943,White Goblin Games
156943,Z-Man Games
194879,Geek Attitude Games
194879,Arclight Games
194879,Corax Games
194879,GaGa Games
194879,Games Factory Publishing
194879,GDM Games
194879,IGAMES
194879,MoveTheGame Edizioni
194879,"MYBG Co., Ltd."
194879,Rexhry
194879,Stronghold Games
179172,Good Games Publishing
179172,Choo Choo Games
179172,CMON Global Limited
179172,Corax Games
179172,Jianjie Star Games
179172,Light N Games Inc.
179172,Rexhry
234477,Fantasy Flight Games
234477,Asterion Press
234477,Delta Vision Publishing
234477,Emperor Penguin Games
234477,Galápagos Jogos
234477,Hobby World
203417,KOSMOS
203417,999 Games
203417,Brädspel.se
203417,Brain Games
203417,Devir
203417,Dino Toys s. r. o.
203417,Galakta
203417,Giochi Uniti
203417,Group SNE
203417,IELLO
203417,Kaissa Chess & Games
203417,Korea Boardgames
203417,Lautapelit.fi
203417,Piatnik Distribution
203417,Spilbræt.dk
203417,Thames & Kosmos
203417,Vennerød Forlag AS
203417,Zvezda
55600,Czech Games Edition (CGE)
55600,Heidelberger Spieleverlag
55600,Rio Grande Games
387378,Rebel Studio
387378,ADC Blackfire Entertainment
387378,Galápagos Jogos
387378,Geekach LLC
387378,GémKlub Kft.
387378,MIPL
171273,Renegade Game Studios
171273,2 Pionki
171273,Banana Games
171273,Origames
171273,Portal Games
171273,Rexhry
171273,Schwerkraft-Verlag
354544,Restoration Games
354544,CMON Global Limited
354544,GaGa Games
354544,Geekach LLC
354544,IELLO
354544,MeepleBR
354544,Ogry Games
354544,Reflexshop
354544,TCG Factory
354544,White Goblin Games
354544,YOKA Games
277700,Final Frontier Games
277700,Devil Dice Games
277700,Fabrika Igr
277700,Galakta
277700,Mosaico Jogos
277700,Pegasus Spiele
277700,Super Meeple
277700,TCG Factory
277700,TLAMA games
43528,KOSMOS
43528,999 Games
43528,Devir
43528,Filosofia Éditions
43528,Galakta
43528,Giochi Uniti
43528,Kaissa Chess & Games
43528,Mayfair Games
402676,Devir
402676,999 Games
402676,Arclight Games
402676,GaGa Games
402676,Game Harbor
402676,IELLO
402676,KOSMOS
402676,MINDOK
402676,Nasza Księgarnia
402676,Vagabund
175117,BLAM !
175117,ABBA Games
175117,ADC Blackfire Entertainment
175117,Arclight Games
175117,"AURUM, Inc."
175117,Blackrock Games
175117,Circoctel
175117,Esdevium
175117,Evrikus
175117,Geronimo Games
175117,Ghenos Games
175117,Hachette Boardgames USA
175117,Heidelberger Spieleverlag
175117,hobbity.eu
175117,Jolly Thinkers
175117,Lanlalen
175117,Ludofy Creative
175117,Paladium Games
175117,Quick Simple Fun Games
175117,WoodCat
175117,Zhiyanjia
393333,Pink Troubadour
393333,Capstone Games
393333,Frosted Games
393333,Galakta
393333,Hobby Japan
393333,Korea Boardgames
393333,Maldito Games
393333,Rexhry
393333,Tesla Games
393333,Vagabund
377470,Allplay
377470,BoardM Factory
377470,CMON Global Limited
377470,Crowd
377470,Devir
377470,Reflexshop
377470,Schwerkraft-Verlag
272739,AVStudioGames
272739,Board Game Pimp
272739,Capstone Games
272739,Giant Roc
272739,Giochix.it
272739,LudiCreations
272739,Mercury Games
272739,Summon Games
131260,Nürnberger-Spielkarten-Verlag
131260,DV Games
131260,FoxMind Israel
131260,Fractal Juegos
131260,GaGa Games
131260,Game Factory
131260,Gamewright
131260,Gigamic
131260,Ideal Board Games
131260,Kanga Games
131260,Maldón
131260,MINDOK
131260,Morapiaf
131260,Popcorn Games
131260,Vagabund
131260,Vennerød Forlag AS
131260,White Goblin Games
329845,Libellud
329845,ADC Blackfire Entertainment
329845,Galápagos Jogos
329845,GémKlub Kft.
329845,GoKids 玩樂小子
329845,Hobby Japan
329845,KADABRA
329845,Kaissa Chess & Games
329845,Korea Boardgames
329845,Rebel Sp. z o.o.
162286,Roxley
162286,Games Factory Publishing
162286,XGen Studios
281549,Studio Midhall
281549,Bumble3ee Interactive
281549,Don't Panic Games
281549,GaGa Games
281549,Galakta
281549,Geekach LLC
281549,Little Rocket Games
281549,Pegasus Spiele
281549,Reflexshop
281549,TLAMA games
281549,Zatu Games
2163,Games Workshop Ltd.
2163,Diseños Orbitales
2163,ISA
2163,Welt der Spiele
217780,Spielworxx
217780,Board Game Rookie
217780,Dexker Games
217780,Game Brewer
217780,Jing Studio
217780,Maldito Games
217780,Tasty Minstrel Games
170416,Leder Games
170416,2Tomatoes Games
170416,Mandala Jogos
170416,MS Edizioni
170416,Quality Beast
270314,Nürnberger-Spielkarten-Verlag
270314,Arclight Games
270314,FunMill.ru
270314,Kaissa Chess & Games
270314,Mercurio
270314,Mnogoknig Games
270314,Oya
270314,Pandasaurus Games
270314,Popcorn Games
270314,Pravi Junak
270314,White Goblin Games
270314,Нескучные игры
131287,MESAboardgames
131287,Arclight Games
131287,HC Distribuzione
131287,Heidelberger Spieleverlag
131287,Stronghold Games
173442,Eagle-Gryphon Games
297129,Mandoo Games
297129,Arrakis Games
297129,Blackrock Games
297129,Delta Vision Publishing
297129,Geronimo Games
297129,Ghenos Games
297129,Luma Imports
297129,Nasza Księgarnia
297129,Nice Game Publishing
297129,Reflexshop
297129,Sugorokuya
297129,Zvezda
56692,Arclight Games
56692,Filosofia Éditions
56692,Fire on Board Jogos
56692,Fractal Juegos
56692,Grimpeur
56692,Japon Brand
56692,Korea Boardgames
56692,Kossetsu Games
56692,"More Fun Co., Ltd."
56692,One Moment Games
56692,Schmidt Spiele
56692,Sunny Games
56692,Z-Man Games
160499,IELLO
160499,Devir
160499,Egmont Polska
160499,Enigma (Bergsala Enigma)
160499,GaGa Games
160499,Galápagos Jogos
160499,GoKids 玩樂小子
160499,Heidelberger Spieleverlag
160499,Hobby Japan
160499,HomoLudicus
160499,Reflexshop
160499,uplay.it edizioni
275467,Czech Games Edition (CGE)
275467,Cranio Creations
275467,Devir
275467,Fantasmagoria
275467,GaGa Games
275467,GémKlub Kft.
275467,HeidelBÄR Games
275467,IELLO
275467,Lex Games
275467,MINDOK
275467,Rebel Sp. z o.o.
275467,Sunnygeeks
275467,White Goblin Games
422674,Aporta Games
422674,Arrakis Games
422674,DSV Games
422674,Galakta
422674,Game Harbor
422674,GateOnGames
422674,HUCH!
422674,IFROM Games
422674,Lavka Games
422674,Ludofun
422674,テンデイズゲームズ (TendaysGames)
30645,StrataMax Games
30645,IDW Games
30645,Pandasaurus Games
267319,Red Raven Games
267319,Banana Games
267319,DV Games
267319,Lanlalen
267319,Lavka Games
267319,Lotus Frog Games
267319,Lucky Duck Games
267319,Maldito Games
267319,Reflexshop
267319,Rexhry
267319,Schwerkraft-Verlag
267319,White Goblin Games
227460,PHALANX
227460,ASYNCRON games
227460,Cranio Creations
227460,Ediciones MasQueOca
227460,Feuerland Spiele
227460,Fox in the Box
196526,Saashi & Saashi
196526,Angry Lion Games
196526,Big Fun Games (Board Game)
196526,Delirium Games
196526,dlp games
196526,Game Harbor
196526,Homosapiens Lab
196526,Stronghold Games
420498,Renegade Game Studios
420498,GaGa Games
420498,Gen-X Games
420498,Intrafin Games
420498,Rexhry
420498,Schwerkraft-Verlag
2093,(Public Domain)
2093,(Unknown)
2093,6Brothers Baduk
2093,A. D. Richter & Cie.
2093,Alga
2093,ASS Altenburger Spielkarten
2093,Blizzard Entertainment
2093,Brevete S.G.D.G.
2093,Brybelly
2093,Cardinal
2093,Carlsberg
2093,"Cayro, The Games"
2093,Chad Valley Co Ltd.
2093,CHH Games
2093,Chinese Arts & Crafts
2093,Creative Crafthouse
2093,Crisloid
2093,Dal Negro
2093,De La Rue
2093,Dilemma Games
2093,E. S. Lowe Company Inc.
2093,Educa Borras
2093,Fame Products
2093,Franz Schmidt
2093,Fratelli Fabbri Editori  (Fabbri Editore)
2093,Geoludie
2093,Gibsons
2093,Golconda
2093,Golden
2093,Grapet
2093,Grow Jogos e Brinquedos
2093,Guanhua (冠華)
2093,H. P. Gibson & Sons
2093,Hartung-Spiele
2093,Intercontor AG
2093,John Jaques of London
2093,John Lewis
2093,"John N. Hansen Co., Inc."
2093,John Sands Pty Ltd
2093,Jumbo
2093,Kärnan
2093,Kerry's Mah Jong
2093,Kirjalito
2093,KR
2093,Laurence King Publishing Ltd
2093,Longfield Games
2093,Michael Stanfield
2093,Miro Company
2093,Monkey Pod Games
2093,"National Games, Inc."
2093,"National Mah Jongg League, Inc."
2093,Olsen
2093,Parker Brothers
2093,Perry & Co. Ltd.
2093,Philos
2093,Revanche Spelen
2093,Rosiness
2093,Royal Depth
2093,Schmidt Spiele
2093,Skor-Mor
2093,SPM: Syarikat Permainan Malaysia
2093,"Spółdzielnia Rzemieślnicza Wielobranżowa ""Przemysław"""
2093,Sterling Games
2093,SYU Creation
2093,Tactic
2093,U3
2093,Weico Produkte GmbH
2093,Wizards of the Coast
2093,Wood Expressions
2093,Woodstock Spiele
2093,Yellow Mountain Imports
2093,Zontik Games
179275,Asmadi Games
179275,Banana Games
179275,Czacha Games
179275,Magic Store Srl
179275,MS Edizioni
179275,Nuts! Publishing
179275,Schwerkraft-Verlag
179275,TOY games
219215,Bézier Games
219215,GaGa Games
219215,GoKids 玩樂小子
219215,Lucky Duck Games
219215,Popcorn Games
219215,Portal Games
219215,Ravensburger AG
219215,Reflexshop
219215,UBO CnC
192457,Portal Games
192457,Edge Entertainment
192457,Galápagos Jogos
192457,Pegasus Spiele
122298,Two Lanterns Games
122298,Bright World Games
122298,Compaya.hu: Gamer Café Kft.
122298,Edinorog
122298,Fantasmagoria
122298,Hobby Japan
122298,HomoLudicus
122298,Lautapelit.fi
122298,Lotus Frog Games
122298,"MYBG Co., Ltd."
122298,PaperGames (III)
122298,Pegasus Spiele
122298,Popcorn Games
122298,Rebel Sp. z o.o.
197443,Fowers Games
197443,2Tomatoes Games
197443,Arclight Games
197443,BoardM Factory
197443,Broadway Toys LTD
197443,Korea Boardgames
197443,MS Edizioni
12002,KOSMOS
12002,Filosofia Éditions
12002,MINDOK
12002,Quined White Goblin Games
12002,Rio Grande Games
12002,White Goblin Games
12002,Yaofish Games
284818,Space Cowboys
284818,CrowD Games
284818,DiceTree Games
284818,Galápagos Jogos
284818,Hobby Japan
284818,HUCH!
284818,Rebel Sp. z o.o.
317457,Pandasaurus Games
317457,La Boîte de Jeu
317457,Devir
317457,Fearless Frog
317457,Galakta
216459,Osprey Games
216459,17wanzy (Yihu BG)
216459,All In Games
216459,Gen-X Games
216459,Nuts! Publishing
176165,Snowdale Design
176165,Board Game Leisure
176165,Bragelonne Games
176165,Devir
176165,Fullcap Games
176165,GaGa Games
176165,Games7Days
176165,Lotus Frog Games
176165,Ludicus Games
176165,Popcorn Games
176165,Reflexshop
176165,Schwerkraft-Verlag
176165,Vendetta
218479,Mindclash Games
218479,Intrafin Games
1035,The Avalon Hill Game Co
1035,"Arsenal Publishing, Inc."
91872,Wizards of the Coast
230244,Pearl Games
230244,asmodee
230244,CrowD Games
230244,Galápagos Jogos
230244,Hobby Japan
230244,Maldito Games
230244,Rebel Sp. z o.o.
230244,sternenschimmermeer
156566,Libellud
156566,Asterion Press
156566,Rebel Sp. z o.o.
65244,Gamewright
65244,ADC Blackfire Entertainment
65244,Arclight Games
65244,"AURUM, Inc."
65244,Brädspel.se
65244,Cocktail Games
65244,Competo / Marektoy
65244,Devir
65244,FoxMind Israel
65244,Kaissa Chess & Games
65244,Kanga Games
65244,Lex Games
65244,Lifestyle Boardgames Ltd
65244,NeoTroy Games
65244,Rebel Sp. z o.o.
65244,Reflexshop
65244,Schmidt Spiele
65244,Spilbræt.dk
65244,uplay.it edizioni
65244,White Goblin Games
245643,Queen Games
245643,Calamity Games
245643,Devir
245643,Piatnik Distribution
137988,Cool Mini Or Not
137988,asmodee
137988,Asterion Press
137988,Black Monk
137988,CMON Global Limited
137988,Edge Entertainment
137988,Galápagos Jogos
137988,Guillotine Games
137988,Hobby World
191051,La Boîte de Jeu
191051,Albi
191051,Arclight Games
191051,Fabrika Igr
191051,Fantasmagoria
191051,Last Level
191051,Pegasus Spiele
191051,Raven Distribution
191051,Rebel Sp. z o.o.
191051,Surfin' Meeple
191051,Surfin' Meeple China
36235,Catalyst Game Labs
228867,Space Cowboys
228867,asmodee
228867,GémKlub Kft.
228867,Hobby Japan
228867,Korea Boardgames
395375,Mighty Boards
395375,Broadway Toys LTD
395375,Devir
395375,Fabrika Igr
395375,GémKlub Kft.
395375,Giochi Uniti
395375,HIT Games
395375,HUCH!
395375,Lucky Duck Games
395375,Rexhry
395375,Siam Board Games
239307,Space Cowboys
239307,asmodee
239307,Asterion Press
239307,GémKlub Kft.
239307,Hobby Japan
239307,Kaissa Chess & Games
239307,Korea Boardgames
234671,Z-Man Games
234671,asmodee
234671,Asterion Press
234671,Edge Entertainment
234671,Hobby Japan
252153,ThunderGryph Games
252153,BGNations
252153,CMON Global Limited
252153,GateOnGames
252153,Lotus Frog Games
252153,Skellig Games
252153,TCG Factory
252153,YOKA Games
110277,Artipia Games
110277,Portal Games
110277,Rightgames RBG SIA
110277,Schwerkraft-Verlag
110277,Stronghold Games
268201,"Dice Throne, Inc."
268201,Roxley
420805,Feuerland Spiele
420805,Capstone Games
420805,Cranio Creations
420805,Game Harbor
420805,Grok Games
420805,Maldito Games
420805,MTS Games
420805,Rebel Sp. z o.o.
420805,Super Meeple
420805,テンデイズゲームズ (TendaysGames)
420805,TLAMA games
420805,White Goblin Games
528,Don & Co.
528,HUCH!
528,Rebel Sp. z o.o.
528,Rio Grande Games
528,Schmidt Spiele
528,"Smart Toys and Games, Inc."
228328,PieceKeeper Games
228328,Banana Games
228328,Giant Roc
228328,Giochix.it
228328,Hobby World
228328,Lotus Frog Games
228328,Ігромаг
163602,Fantasy Flight Games
163602,"2K Games, Inc."
163602,ADC Blackfire Entertainment
163602,Edge Entertainment
163602,"Firaxis Games, Inc."
163602,Galakta
163602,Galápagos Jogos
163602,Giochi Uniti
163602,Heidelberger Spieleverlag
296108,FryxGames
296108,Ghenos Games
296108,Intrafin Games
296108,Korea Boardgames
296108,Maldito Games
296108,MeepleBR
296108,MINDOK
296108,Rebel Sp. z o.o.
296108,Reflexshop
296108,Schwerkraft-Verlag
296108,Stronghold Games
296108,Surfin' Meeple China
295293,Pendragon Game Studio
295293,ADC Blackfire Entertainment
295293,Delta Vision Publishing
295293,Galakta
295293,Geekach LLC
295293,Gen-X Games
295293,Hobby World
295293,Matagot
281474,Snowdale Design
281474,2Tomatoes Games
91514,HABA
91514,Hobby World
91514,Korea Boardgames
91514,"Nabita World co., Ltd."
91514,Reflexshop
91514,Sugorokuya
91514,"Swan Panasia Co., Ltd."
12891,Histogame
12891,Rio Grande Games
586,The Avalon Hill Game Co
586,Hobby Japan
586,Radiant Gaming
586,Wizards of the Coast
103886,Fantasy Flight Games
103886,Edge Entertainment
103886,Galakta
103886,Giochi Uniti
103886,Heidelberger Spieleverlag
103886,Hobby World
103886,Korea Boardgames
103886,Wargames Club Publishing
103886,White Goblin Games
137269,Ystari Games
137269,asmodee
26990,"Valley Games, Inc."
30957,Edge Entertainment
30957,Fantasy Flight Games
30957,Heidelberger Spieleverlag
30957,Moskito Spiele
30957,Stratelibri
30957,Ubik
41002,What's Your Game?
41002,999 Games
41002,hobbity.eu
41002,Hutter Trade GmbH + Co KG
41002,IELLO
41002,Lautapelit.fi
41002,Rio Grande Games
295262,Rebellion Unplugged
295262,Bumble3ee Interactive
295262,Grimspire
295262,Ogry Games
295262,Rexhry
324090,Redzen Games
324090,Grimspire
324090,SD Games
324090,Spiele-Offensive.de
26997,GMT Games
26997,Spielworxx
26997,Bard Centrum Gier
26997,Hexasim
26997,MINDOK
145659,Tasty Minstrel Games
904,Filosofia Éditions
904,Hasbro
904,Trick or Treat Studios
904,Überplay
904,Competo / Marektoy
904,Egmont Polska
904,Imagine Jogos
904,Ludonova
904,Rawstone
904,Summon Games
179803,CMON Global Limited
179803,Edge Entertainment
179803,Spaghetti Western Games
334011,Incredible Dream Studios
334011,MeepleMood
334011,Mondo Games
334011,PIF GAMES
422780,Brotherwise Games
422780,Devir
422780,GémKlub Kft.
422780,HIT Games
422780,Lucky Duck Games
422780,MIPL
248065,CMON Global Limited
248065,Guillotine Games
248065,BoardM Factory
248065,Edge Entertainment
248065,Galápagos Jogos
248065,Portal Games
352574,Flatout Games
352574,Alderac Entertainment Group
352574,Choo Choo Games
352574,CMON Global Limited
352574,GémKlub Kft.
352574,Lucky Duck Games
352574,Maldito Games
352574,Skellig Games
352574,TLAMA games
352574,White Goblin Games
352574,Ігромаг
352574,株式会社ケンビル (KenBill)
112,Eurogames
112,(Unknown)
112,Arclight Games
112,Delta Vision Publishing
112,Descartes Editeur
112,Edge Entertainment
112,Fantasy Flight Games
112,Galakta
112,Giochi Uniti
112,Heidelberger Spieleverlag
112,Hobby World
112,Lautapelit.fi
112,Nexus Editrice
112,Roomiz Games
112,Ubik
112,Z-Man Games
396989,dlp games
396989,Nanox Games
396989,GaGa Games
396989,Ghenos Games
396989,Laguna
396989,Matagot
396989,Rebel Sp. z o.o.
396989,TLAMA games
396989,Tranjis Games
396989,株式会社ケンビル (KenBill)
12962,R&D Games
12962,Quined Games
12962,What's Your Game?
12962,Z-Man Games
368058,Pandasaurus Games
368058,999 Games
368058,Boardgame Mall
368058,BoardGamePlanet
368058,Evrikus
368058,Games7Days
368058,Gigamic
368058,Giochi Uniti
368058,Hachette Boardgames Benelux
368058,MEBO Games
368058,MINDOK
368058,Portal Games
368058,Skellig Games
368058,Vagabund
239464,Portal Dragon
239464,Broadway Toys LTD
239464,KOSMOS
239464,Lucky Duck Games
239464,Nuts! Publishing
