row_id,designers
402670,Jorge Olivas Medel
122271,Sean Brown
122271,Richard Launius
391214,Jeppe Norsker
173770,Jonathan Logan Clark
173770,Benjamin Gerber
173770,Dennis Hoyle
237630,Johan Benvenuto
237630,Nicolas Bourgoin
237995,Moisés Pacheco de Souza
237995,Bianca  Melyna
184797,Alejandro del Valle
184797,Patricio Martínez
1405,T. O'Neill
1405,G. Petronis
19304,Christopher Cummins
10264,Joseph Miranda
306579,Jay Kirkpatrick
7562,John Prados
398331,David Rose
3892,Keith A. Johannsen
109077,Juha Salmijärvi
152824,Oriol Comas i Coma
152824,Màrius Serra
251731,Shanon Lyon
29447,Paul Rohrbaugh
29447,Javier Romero
406714,Anton Parfenov
22145,Wolfram Janich
314961,Jan Madejski
344441,Antoni Guillen
344441,Jean Pineau
5843,(Uncredited)
424277,Sidhant Chand
425827,Aaron Shaw
425827,Kyle Shire
425827,Alexandre Uboldi
211852,Craig Froehle
5692,Steve Blease
5692,Mac Coxhead
5692,Heather Paling
5692,Tim Pollard
397139,Julius Guan
88113,"Emiliano ""Wentu"" Venturini"
349491,Richard Heayes
349491,Markku Heljakka
349491,Petter Ilander
226085,James Ernest
226085,Mark C. MacKinnon
73589,Denys Lonshakov
333904,Caitlyn Brynn Greene
333904,John Olson
97329,Joel Calafell
97329,Omar Sagol
229909,Julius Hsu
11707,Joseph Miranda
11707,Michael Myers
64769,Richard H. Berg
73244,Howard Barasch
73244,Eric R. Harvey
40352,Marco Teubner
201668,Brian Tinsman
201668,Alexandra Tinsman
330668,Floyd Lu
42336,Mark Asperheim
42336,Cris Van Oosterum
39382,Drew Dane
39382,Clay Murry
8911,Joseph Miranda
92777,Todd Sanders
441644,Gavan Brown
441644,Nate Chatellier
441644,Aaron Hein
441644,Manny Trembley
427667,Eric Rodriguez
7230,(Uncredited)
342258,Kevin Wilhelm
175221,Jay Cormier
175221,Sen-Foong Lim
342987,Sara Florez
342987,Juan Jimenez
140995,Jose Mendez
5930,W. P. Guthrie
5930,Allan Poindexter
308381,Miller Hollinger
39034,Christopher Rama Rao
1775,(Uncredited)
402871,Luke Melia
6982,(Uncredited)
446,Frank W. Sinden
12189,Ken Stevens
190047,James J Campbell
32337,Joe Gill
32337,Matt Gould (I)
32337,Iain McGill
32337,Michele Rosaus
329559,Dexter Dakota
329559,Adam Zonca
2011,Jim Winslow
26795,Gene Dickens
375295,Andrew Looney
4015,Brian L. Knipple
1820,Mark Rein•Hagen
130286,Brady Lang
400499,Tobias Hall
388,Oliver Abendroth
38679,Scott Muldoon
369679,Lorena Gestido
369679,Javier Martínez Gómez
333955,Maldón
154281,Diane Sauer
338750,Markus Slawitscheck
338750,Arno Steinwender
8571,David A. Fox
20300,Peter Bertram
199382,Gianluca Santopietro
437256,Karim Joulak
437256,Sylvain Philippon
448903,Andrew Looney
118950,Renato Silva Sasdelli
382694,Mihail Rozanov
5725,Rob Anderson
323616,Joël Gagnon
408841,Peter C. Hayward
311020,Aaron Donogh
311020,Prospero Hall
311020,Dexter Stevens
40958,Wolfgang Kramer
28454,Eric Poses
281979,Ron Rich
13498,Jonathan Iwamasa
13498,Kurt Kuhlmann
277692,John Fiore
277692,Rory O'Connor
310196,Michael McClure
372135,Inka Brand
372135,Markus Brand
451848,Damir Khusnatdinov
402276,Jamie Jolly
158487,Luther Bell Hendricks V
158487,Kevin G. Nunn
38866,Mark Sienholz
69632,Arthur Tebbe
11601,Ann Lesnik
9915,Frédéric Bey
9915,Sylvain Ferreira
391213,Jakob Troensegaard Bang
391213,Jeppe Norsker
37718,John Bobek
327313,Jordan Sorenson
451928,Jorge Tabanera Redondo
444880,Michał Reszka
288068,Erica Bouyouris
288068,Andrew Wolf
2917,Robert G. Markham
403651,Jon Ciccolini
403651,Matthew Lillard
403651,Bill Rehor
403651,Charlie Rehor
403651,Paul Shapiro
59309,Anneliese Farkaschovsky
31255,(Uncredited)
8748,Irad B. Hardy
3402,Wagstaff & Roy Creative Consultants
319113,Bertram Kaes
196256,Jordan Bright
196256,Alex J. Williams
21188,René Wiersma
272234,Luis M. Pino
248421,Sean Dallas McDonald
108459,Hal Richman
309824,Ulrik Morten Madsen
245134,Carlo A. Rossi
278004,Francesco Berardi
278004,Andrea Cozzoni
278004,Luca Palazzo
2567,Jim Doherty
353548,Jose Ramón Palacios
103328,Gil d'Orey
9988,Luc Olivier
9988,Riccardo Rinaldi
9849,Luc Olivier
9849,Nicolas Stratigos
288454,Tom Francis
288454,Chris Thursten
386896,Kazunari Yonemitsu
229297,Adrian Adamescu
229297,Daryl Andrews
1140,Eric Solomon
343980,
189218,麻生忠嗣 (Tadatsugu Asou)
112532,Néstor Romeral Andrés
318484,Max Pinucci
8731,Michael Scott Smith
314881,James Staley
314881,Adam Staley
18256,Stephen De Chellis
162295,Cyril Blondel
434683,Alexis Allard
434683,Joan Dufour
449449,Michael Luu
427382,Ally Steven Severi
324855,Gunter Baars
153388,Rüdiger Dorn
331551,Arthur Viennot
315045,Javier Romero
33140,Hiram Johnson
33140,Todd Kurtzer
33140,Sam Unsicker
276782,Wes Erni
276782,Ben Madison
367655,Manuel J. Garcia
445502,Naoki Hashimoto (橋本 直樹)
311927,
351896,Filippo Chirico
395251,
440390,Reinhard Staupe
453142,Tim Fowers
6748,(Uncredited)
7337,Brian Train
28522,Stephen Glenn
285712,Alexey Konnov
285712,Alexey Paltsev
285712,Anatoliy Shklyarov
396822,Christophe Lauras
267907,Paolo Russo
512,Sid Sackson
18690,(Uncredited)
42216,Giacomo Santopietro
41757,Allan Schaufuss Laursen
41757,Mark Rees-Andersen
42685,(Uncredited)
9905,Lionel Chauve
275214,Floyd Pretz
327797,
6022,Richard H. Berg
414603,Michael Guigliano
414603,Katia Howatson
14438,Christian Freeling
14438,Ed van Zon
109215,Steve A. Wood
165737,Chih-Fan Chen
11766,Joseph Miranda
336606,Peter Marshall
257205,Dennis Kirps
257205,Christian Kruchten
234124,Perus Saranurak
35961,Michael Feldkötter
326090,John Gorkowski
23570,(Uncredited)
277308,Alessandro Dentis
107173,Óscar Arévalo
123587,Allan Cowan
150923,Jules Prick
193136,Dennis Kirps
193136,Christian Kruchten
193136,Jean-Claude Pellin
374785,Steve Dodge
292643,Syou (しょう)
307715,Dwight Cenac II
413397,Hartwig Jakubik
243080,(Uncredited)
30111,Doug Cowie
195158,Ricard Fortun
94140,Jacob Davenport
186489,Sharon Katz
9063,Walter Müller
20587,Ed Teixeira
253991,Bill Molyneaux
57310,team SAIEN
35635,Scott McChesney
447244,Ian Clayman
447244,Elan Lee
447244,Carol Mertz
130685,Oliver Sihiveer
192016,Alberto Cano
143195,Todd Michael Rogers
39245,(Uncredited)
171665,Michael Schacht
237991,Andrew Hackard
2284,(Uncredited)
439612,Mat Hart
439612,Sherwin Matthews
439612,Fraser McFetridge
409052,Christof Tisch
5492,Lynn Dalton
1987,G. L. Lamborn
236508,Stefan Brakman
17735,Malcolm Goldsmith
17735,Michael Kindred
147465,Jason Chan (II)
353086,Dustin Porta
140939,Joseph Fatula
442511,Roberto Alhambra
421556,Daniel Fernández Canalejas
421556,Javier Gómez Díaz
421556,Víctor Roldán Zamarriego
402737,Fabrizio Vianello
415394,Jared Lutes
328926,Andrew Looney
411881,Antoine Bauza
411881,Corentin Lebrat
411881,Ludovic Maublanc
411881,Théo Rivière
375957,Michael Addison
426603,Jon Barron
375975,Corin Elliott
7106,(Uncredited)
345284,
440935,Giorgio Castiglioni
440935,Carlo Alberto Iocco
440935,Alessio Landi
341289,Robert Heller
204323,Reiner Knizia
118051,Klaus Teuber
364018,Thomas Filippi
364018,Gary Paitre
345595,Oliver Brooks
28609,Reuben Klamer
432493,Oleg Meleshin
432493,Yury Yamshchikov
19732,Stephen Tassie
8421,Théophile Monnier
8421,Nicolas Stratigos
300011,Fréderic Moyersoen
422206,Jonathan Carnehl
422206,Galen McCown
422206,Ryan Sromek
4873,Neal Shusterman
371057,Pierrot
191201,Jonathan Bouthilet
202329,Mitsuo Yamamoto
150197,Philippe Hardy
344614,John Brieger
344614,Marek Tupy
38828,Ty Bomba
38828,Joseph Miranda
426601,Poki Chen
16608,(Uncredited)
388345,
155700,Warren Kramer
155700,Brian Weinstock
155700,Amy Weinstock
22244,Reiner Knizia
37633,Dan Verssen
453206,Poki Chen
275061,Tom Vandeweyer
2127,Michael Stern
2127,Theodore Stern
302465,Josh Beck
6049,Peter H. Gryner
6049,Peter Pfeifer
7254,Richard H. Berg
7254,Jon Southard
396338,Chris Handy (I)
1877,Richard Borg
9010,Kevan Davis
146262,Torsten Landsvogt
342410,Baptiste Le Corre
97751,Wolfgang Dirscherl
1331,(Uncredited)
158968,Chandan Mohanty
158968,Saar Shai
158968,Sagar Shankar
85377,(Uncredited)
336792,Michael Palm
336792,Lukas Zach
137596,Frank Stark
331416,Zachary Connelly
331416,Rose Connelly
57409,(Uncredited)
430536,Sean Cooke
430536,Mike Wylie
430536,Grant Wylie
126255,Reiner Knizia
155406,João Quintela Martins
27339,Clif King
28121,Andrew Looney
380610,Bernat Buxaus
234920,Ren Multamäki
234920,Tiinaliisa Multamäki
234920,Väinö Multamäki
234920,Nikolas Lundström Patrakka
37741,Jim Bailey
37741,John Bailey
427500,Johnny Chin
434422,Bruno Cathala
4518,Johannes Tranelis
12202,Gary Graber
263097,Naotaka Shimamoto
283700,Fabrice Andrivon
283700,Christian Rubiella
7657,(Uncredited)
224596,Chris Hansen (II)
38829,Ty Bomba
38829,Joseph Miranda
38763,Xavier Rubio Campillo
38763,Xavier Hernàndez Cardona
432459,Nico Cardona
420201,René Groen
188758,Jason Maclean Jones
354378,João Quintela Martins
180850,Dominic Michael Huang
415312,Matthias Cramer
183459,Robin Elliott
183459,Naomi Styles
151952,Bruce Harper
6725,(Uncredited)
9971,Rob Martin
9971,Mark Sellmeyer
358796,Adam Strzelecki
358796,Pawel 'Bloski' Suski
358796,Wojciech Wiśniewski
32639,John Clowdus
5321,Eduardo Rojas
129603,Vangelis Bagiartakis
334247,Nathan Zweers
198825,Heath Robinson
198825,Seth Robinson
88402,Brian Weinstock
88402,Amy Weinstock
36737,Bryan Winter
17448,Jon Leitheusser
17448,Shane Small
17448,Jordan Weisman
34118,Angelo Porazzi
397614,Jakob Bonds
397614,Dan Glimne
42256,Ty Bomba
42256,Joseph Miranda
1833,Greg Costikyan
336852,Agni Sen
348955,Jeff Kornberg
264854,Naotaka Shimamoto
371729,Chilo Varela
371729,Dany Varela
99131,George Barna
99131,Alan Emrich
9787,Charlie Wiedman
355132,Dylan Birtolo
355132,Josh Derksen
355132,Thomas M. Gofton
32885,(Uncredited)
146290,Jan Daněk
146290,Jiří Daněk
146290,Jan Dřevíkovský
146290,Jiří Dvořák
146290,Ondrej Kares
146290,Kryštof Kozák
146290,Stepan Pudlak
34843,Eric Drever
34843,Matthew Stipes
2310,Jürgen P. Grunau
2310,Wolfgang Kramer
267179,Viola Kijowska
267179,Marcin Senior Ropka
18841,(Uncredited)
5858,Isabel Garrett
5858,Sam Kjellman
95607,Jeffrey Neil Bellinger
329151,Ken Gruhl
329151,Quentin Weir
35556,Jack Lawson
35556,Andrew Lawson
1637,Marvin Glass
10906,(Uncredited)
439396,Lisandro Gomes Mota
21342,Dan Baden
292667,James M. Hewitt
292667,Sophie Williams
344696,Ariel Mora
625,Sid Sackson
272655,Chris Bryan
327405,Wilfried Fort
327405,Marie Fort
177927,Reiner Knizia
6615,Jim Hind
6615,Keith Poulter
130014,Ty Bomba
425467,Anna Lucini Canals
425467,Pau Moré Gómez
425467,Eloi Pujadas
414798,Gareth Edwards
394516,Adam L Dobbyns
394516,Tom Frank
394516,Wes Johnson
394516,Marco Pecota
361909,Moritz Schuster
36698,Robert G. Markham
91442,Marco Teubner
24994,Brian L. Knipple
136238,John Kovalic
174049,Andrew Harman
268427,Beatrix Bohony
9913,Frédéric Bey
288969,Günter Burkhardt
41448,(Uncredited)
15721,Paul Wickens
243698,Jay Cormier
243698,Sen-Foong Lim
292873,(Uncredited)
192226,Rebecca Bleau
192226,Nicholas Cravotta
405620,Casper van Est
33857,Tom Reeves
422329,Ellie Dix
3081,Tom Kremer
202581,Rudy Ng
144993,Sam Liberty
144993,Kevin Spak
286848,Lucas Charra
379096,Max Helmberger
198824,Xavier Faure
2606,Harry Gibson
130017,Javier Romero
299253,Ole Steiness
430083,Inon Kohn
69687,Michael Rinella
356629,Keith Rice
445931,コトリ (Kotori)
166710,Tony Go
33581,Mike Chaney
33581,Ken Cliffe
17157,Phil Orbanes Sr.
218165,Maldón
402241,
336893,G. Wesley Cone
144253,Doug Friend
144253,Michael C. Kelley
144253,Chris Noble
144253,Adam Woodard
21061,Taiju Sawada
41428,(Uncredited)
229408,Lluís Collelldemont
6146,Yasunori Sekiyama
933,Herbert Schützdeller
440573,Mike Peacock
423198,Augusto Lima
423198,Carolina Semrau
175516,Jeff Johnston (II)
244910,Reiner Knizia
37743,Marshall Chrein
195244,Frédéric Henry
209033,Gustavo Lopes
1985,Ron Dubren
1985,Pat Dubren
365211,Martin Brandel
181670,Fukutarou
6771,(Uncredited)
254498,James Ernest
254498,Phil Foglio
426191,Javier Angeriz-Caburrasi
426191,Juan Echenique
426191,Stefano Guerriero
428939,Michiel Siebelt
287346,Pablo Jiménez
365842,
208073,Gabe Shultz
414061,Robert Fisk
329483,Mark S Ball
143387,Masahiro Nakajima
375704,Guillaume Montiage
375704,Manuel Rozoy
452572,Scott Brady
452572,Mike Davis (IV)
252096,Jason Glover
4036,Vance von Borries
4036,David Williams (I)
329017,Jonathan Hartzell
329017,Jennifer Hartzell
124290,Antoine Bauza
124290,Corentin Lebrat
198537,Harrison Hochkins
68340,Fabien Bleuze
68340,Yves Hirschfeld
31025,Wilbur E. Gray
8428,J. Stephen Peek
8428,S. Craig Taylor
166341,Cory Goff
415887,Reiner Knizia
169918,Conrad Hamel
3276,(Uncredited)
381881,Tanya Basu
381881,Avi Setton
6042,Joseph Miranda
410716,Luca Bellini
410716,Luca Borsa
410716,Stefano Negro
297894,Roberto Fraga
402848,
23312,Ted Torgerson
424425,Zong-Ger(蔥哥)
2031,Eric M. Aldrich I
2031,Michael Fryer
2031,Michael J. Russell
2031,Steven Seacord
14522,Neal Schlaffer
211128,Danny Lott
33801,(Uncredited)
302695,Reiner Knizia
332325,Johannes Schmidauer-König
263053,Chip Beauvais
18683,Konrad Büttgenbach
20302,Alkis Moraitis
83647,Craig Cartmell
295295,Eliot Aretskin-Hariton
295295,Justin Gray
190758,Ronald Halliday
182172,Mikko Punakallio
182172,Max Wikström
228,John Nephew
228,Charlie Wiedman
412816,Libon Van
261838,Lorne Kletke
10084,Howard J. Morrison
10084,Steven F. Rehkemper
40185,Paul Koenig
27618,(Uncredited)
143840,Chris Perello
1000,Alex Randolph
255642,Joseph Miranda
11925,M. Koenen
13960,Brian L. Bird
13960,Richard Thames Rowan
392008,Wojciech Frelich
21479,Don Green (I)
1110,Michael Andersch
368383,Lenart Slabe
368383,Oskar Slabe
4296,J. Stephen Peek
153916,Jeff Billings
424125,Scott Almes
138127,Rob Heinsoo
28817,Heike Risthaus
345194,Wade Piche
229678,Matthew Dunstan
229678,Brett J. Gilbert
36944,Todd Kurtzer
36944,Don Rosenwinkel
170381,Samuel Mitschke
170381,Philip Reed
170381,Randy Scheunemann
316598,
167463,Reinhard Staupe
3008,A. W. Compton
3008,Richard Pullen
113700,Jinshaun Ang
353007,Chris Perello
69761,Chuck Kroegel
2864,Ian Livingstone
290636,
3815,Jim Dunnigan
256957,Matteo Cimenti
256957,Carlo Rigon
256957,Chiara Zanchetta
11060,Jim Dunnigan
168077,Aik Tongtharadol
168077,Richie Williams
103843,Mike Richie
197,James Kyle
255235,Jon Compton
35618,"Larry Harris, Jr."
313750,Jason Tagmire
141337,Reiner Knizia
37370,John Clowdus
95503,Jayne Cleveland
95503,Cleve Cleveland
95503,Claudia Cleveland
208217,Krzysztof Matusik
416060,Werner Schmitt
871,Werner Falkhof
871,Michael Sohre
11399,Ty Bomba
392154,George Feledichuk
392154,"David ""Duvey"" Rudow"
392154,Leo Taylor
18966,Greg Lam
105602,George Weiss
217270,Bruno Faidutti
161148,Daniel Solis
257599,Philippe Thibaut
376737,Maldón
173514,Manel Sanchez
328484,Máté Lencse
414316,Preben Møller
5723,Karsten Engelmann
5723,David Spencer
453430,Masato Uesugi
23957,Paul Rohrbaugh
38827,Ty Bomba
38827,Terence Co
38827,Earl Dixon
38827,Brian Train
386341,Shun Taguchi
386341,Aya Taguchi
7799,Peter Perla
372852,Manuel Cheung
372852,Yoyo Yeung
364901,Evgeny Petrov
182228,John Clowdus
29107,Monica San Cristobal
280694,Mondo Davis
96188,Matthew Grau
34104,Gerardo Cuevas
182869,Néstor Romeral Andrés
10998,Walter Obert
252580,Ginichiro Suzuki
10038,Chris Perello
145206,Brett J. Gilbert
378567,Karla Günz
5964,Joseph Reiser
5964,Bruce Shelley
24024,Brett M. Seymour
24024,Brian Wilk
402719,
316525,Günter Burkhardt
443053,Alice Mills
443053,Nick Payne
41878,Scott Petersen
418311,Bruno Cathala
418311,Anthony Perone
955,Alex Strang
136215,R. Brent Ward
34744,Garrett J. Donner
34744,Wendy L. Harris
34744,Brian S. Spence
34744,Michael S. Steer
7378,John Conway
7378,Michael Stewart Paterson
184490,Oliver Igelhaut
410339,Monique Snijder
1632,Neal Sofge
1632,Michael Wasson
282505,Mark Littlewood
352181,Alexander Peshkov
352181,Ekaterina Pluzhnikova
16632,Merrill Meeks Flood
263212,Philippe Proux
258209,John Gorkowski
38924,Din Li Tsan
375275,Michał Zaczek
183976,Fedor Sosnin
355800,Reiner Knizia
326162,Al Halden
20036,Henning Poehl
10785,Danny Holte
25924,(Uncredited)
412728,Matthew Robinson
457,Reiner Knizia
33850,Paul Rohrbaugh
237415,José Lomo
130764,Richard James
130764,Graydon Schlichter
455901,Kane Klenko
30596,Christian Freeling
275273,Andrew Hackard
197641,
310692,Alan D. Ernstein
127093,Aniwat Rerkrai
37983,Dan Manfredini
124881,Pierluigi Frumusa
124881,Davide Rizzi
361984,Spartaco Albertarelli
282287,Przemek Wojtkowiak
8180,Corné van Moorsel
232358,Erwin
232358,Fenix
232358,Tyfon
414852,Juhana Keskinen
414852,Vilma Vihervaara
158243,David J. Mortimer
8693,Jim Dunnigan
76920,Jesper C. Nielsen
2217,Wolfgang Kramer
2217,Felix Seeberger
2217,Thomas Thiemeyer
39872,(Uncredited)
143403,Hervé Marly
114863,Gil d'Orey
168900,Gil d'Orey
168900,Antonio Sousa Lara
191999,Andrew Looney
18791,Reiner Knizia
366132,
430350,Marcin Wełnicki
386834,Whitney Loraine
220137,Chris Strecker
288664,Marek Buczyński
288664,Michał Czepczyński
252322,Arnauld Della Siega
228742,Zach White
35047,Greg Porter
10611,Mark Herman
209812,
394694,
362418,David Georgiou
428268,John Clowdus
6456,David Bolt
175735,Masahiro Kakinokihara
175735,Trůlie Okamocĕk
275642,Joseph Mills
437164,Axel Streubel
193854,Brian Fouts
283354,Ty Bomba
283354,Steven Cunliffe
274758,Joachim Reif
130763,Nick Hayes
132322,Peggy Brown
76681,Danila Goryunov
76681,Sergey Machin
250051,Sean Epperson
6507,Bob Champer
6507,Sid Sackson
378709,Bernd Eisenstein
352689,Christopher Wray
4012,Masahiro Yamazaki
39530,Mike Richie
243612,Roberto Fraga
18247,James Ernest
454891,Ralf zur Linde
70597,Bruno Cathala
115105,Brent Knudson
115105,Brian Knudson
291743,Fernando González
196342,Hisashi Hayashi
230955,EGilgon
144413,Gilbert Nicoll
144413,Adam Watts
7522,John Desch
342736,Alexander Peshkov
342736,Ekaterina Pluzhnikova
31975,John Wildsmith
237311,Elias Alonso Herranz
6024,John Prados
142981,Brian Train
290565,
182101,Óscar Arévalo
215259,Nick Green
215259,Jono Green
181194,Reiner Knizia
463911,Florian Biege
463911,Jan Cronauer
463911,Marc-Uwe Kling
166648,Emily Daly
227468,Derik Duley
130674,Chris Perello
306464,秋口 ぎぐる (Giguru Akiguchi)
306464,志柿 俊光 (Toshimitsu Shigaki)
5096,Sid Sackson
275634,Wes Marriott
319478,Janine Viglietti
295646,Alexandr Ushan
347034,Thomas Carlier
285170,Phixe
285170,Ratchanon Wanichsombat
410275,Daryl Chow
501,Wolfgang Riedesser
254322,Andrew Parks
404264,Mihail Rozanov
127129,Matt Hyra
296354,Rudi Biber
32086,Vincze Imre
318562,Friedemann Friese
215065,Charles Bossart
215065,Sébastien Darras
169574,
254385,Patrick Ruestchmann
203673,Patrick Brennan
1033,Joseph Miranda
680,Brad Stock
22910,(Uncredited)
69721,(Uncredited)
148190,Harry Gao
374053,Kota Nakayama (中山 宏太)
201520,Daniel Solis
427106,Cyril Demaegd
21666,Zachary William Anderson
336206,Ben Eisner
336206,Steve Ellis (II)
350729,(Uncredited)
63710,Aydagul Cubukcuoglu
63710,Erhan Cubukcuoglu
239452,Herb Ferman
54986,Kevin G. Nunn
18011,(Uncredited)
346996,Emmanuel Albisser
116402,Néstor Romeral Andrés
116402,Elena Romeral Porquet
6008,Douglas Niles
364478,Remo Conzadori
364478,Simone sime Peracchi
364478,Francesco Pieraccini
364478,Fabio Trudu
284107,Dustin DePenning
284107,Jeb Havens
284107,Peter C. Hayward
284107,Nick Metzler
39029,Björn Jansson
39029,Daniel Johansson
8985,Max J. Kobbert
421356,Joe Barron
378842,Timothée Decroix
819,Volker Tietze
351097,Evgeny Petrov
263133,Songsit Phraephet
313165,David Bernal
33427,Bryan R. Lovell
149885,William Baldwin (I)
149885,Jim Harmon
418879,Michael Palm
418879,Lukas Zach
86003,Todd Sanders
178397,Mauro Chiabotto
178397,Alessandro Chiabotto
3993,Allen Varney
4176,Thane Morgan
420995,George Chenery
420995,Claire Shenstone-Harris
2757,Kerry Anderson
2757,Michael J. Matheny
363669,佐藤 雄介 (Yusuke Sato)
419754,Isra C.
419754,Shei S.
69543,Tim Kerby
255227,Hiroshi Kawamura (川村 有)
145496,Rick Barnes
439544,Joka Jr.
428590,Jaime López (II)
428590,J.A.M. Toribio
14590,Richard H. Berg
14590,Jeffery L. Briggs
14590,Jon Southard
386269,Isaac Meyer
139627,Noriaki Watanabe
1873,"George T. Henne, Jr."
1873,C. Henry Schulte
1873,Andrew Smith
47414,Andy Oakey
237831,Reiner Knizia
55999,Patrick Receveur
444234,Trevor Benjamin
444234,Brett J. Gilbert
444234,David Thompson (I)
79216,Hendrik Simon
341136,Jonathan Favre-Godal
341136,Corentin Lebrat
420229,Andreas Preiss
14128,Reiner Knizia
431652,Klaus-Jürgen Wrede
431652,Ralf zur Linde
8089,Joan Wendland
9759,(Uncredited)
186404,Néstor Romeral Andrés
22336,Sonja Klein
177868,Alex Papadimoulis
177868,Patrick Roach
207335,Johan Beyens
9973,Howard Barasch
8067,Robert G. Markham
19297,Marc W. Miller
387566,Dylan Birtolo
387566,Josh Derksen
387566,Thomas M. Gofton
164091,Nuno Bizarro Sentieiro
164091,Paulo Soledade
